"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"CENSUS","2017","END OF DEC","","COUNTY","OREGON","41","NORTHWEST","10","MARION","047","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (100,000 OR MORE HEAD)","2","5.5"
"CENSUS","2017","END OF DEC","","COUNTY","OREGON","41","NORTHWEST","10","MARION","047","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (50 TO 99 HEAD)","39","76.9"
"CENSUS","2017","END OF DEC","","COUNTY","OREGON","41","NORTHWEST","10","MARION","047","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","553","40.4"
"CENSUS","2017","END OF DEC","","COUNTY","OREGON","41","NORTHWEST","10","MARION","047","","","00000000","","CHICKENS","CHICKENS, PULLETS, REPLACEMENT - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","114","68.2"
"CENSUS","2017","END OF DEC","","COUNTY","OREGON","41","NORTHWEST","10","MULTNOMAH","051","","","00000000","","CHICKENS","CHICKENS, BROILERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","34","99.0"
"CENSUS","2017","END OF DEC","","COUNTY","OREGON","41","NORTHWEST","10","MULTNOMAH","051","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (1 TO 49 HEAD)","149","41.0"
"CENSUS","2017","END OF DEC","","COUNTY","OREGON","41","NORTHWEST","10","MULTNOMAH","051","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (100 TO 399 HEAD)","2","86.5"
"CENSUS","2017","END OF DEC","","COUNTY","OREGON","41","NORTHWEST","10","MULTNOMAH","051","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (400 TO 3,199 HEAD)","1","(H)"
"CENSUS","2017","END OF DEC","","COUNTY","OREGON","41","NORTHWEST","10","MULTNOMAH","051","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (50 TO 99 HEAD)","7","76.9"
"CENSUS","2017","END OF DEC","","COUNTY","OREGON","41","NORTHWEST","10","MULTNOMAH","051","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","159","40.4"
"CENSUS","2017","END OF DEC","","COUNTY","OREGON","41","NORTHWEST","10","MULTNOMAH","051","","","00000000","","CHICKENS","CHICKENS, PULLETS, REPLACEMENT - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","17","68.2"
"CENSUS","2017","END OF DEC","","COUNTY","OREGON","41","NORTHWEST","10","POLK","053","","","00000000","","CHICKENS","CHICKENS, BROILERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","27","99.0"
"CENSUS","2017","END OF DEC","","COUNTY","OREGON","41","NORTHWEST","10","POLK","053","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (1 TO 49 HEAD)","232","41.0"
"CENSUS","2017","END OF DEC","","COUNTY","OREGON","41","NORTHWEST","10","POLK","053","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (100 TO 399 HEAD)","10","86.5"
"CENSUS","2017","END OF DEC","","COUNTY","OREGON","41","NORTHWEST","10","POLK","053","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (50 TO 99 HEAD)","11","76.9"
"CENSUS","2017","END OF DEC","","COUNTY","OREGON","41","NORTHWEST","10","POLK","053","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","253","40.4"
"CENSUS","2017","END OF DEC","","COUNTY","OREGON","41","NORTHWEST","10","POLK","053","","","00000000","","CHICKENS","CHICKENS, PULLETS, REPLACEMENT - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","30","68.2"
"CENSUS","2017","END OF DEC","","COUNTY","OREGON","41","NORTHWEST","10","TILLAMOOK","057","","","00000000","","CHICKENS","CHICKENS, BROILERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","4","99.0"
"CENSUS","2017","END OF DEC","","COUNTY","OREGON","41","NORTHWEST","10","TILLAMOOK","057","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (1 TO 49 HEAD)","40","41.0"
"CENSUS","2017","END OF DEC","","COUNTY","OREGON","41","NORTHWEST","10","TILLAMOOK","057","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (400 TO 3,199 HEAD)","1","(H)"
"CENSUS","2017","END OF DEC","","COUNTY","OREGON","41","NORTHWEST","10","TILLAMOOK","057","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (50 TO 99 HEAD)","2","76.9"
"CENSUS","2017","END OF DEC","","COUNTY","OREGON","41","NORTHWEST","10","TILLAMOOK","057","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","43","40.4"
"CENSUS","2017","END OF DEC","","COUNTY","OREGON","41","NORTHWEST","10","TILLAMOOK","057","","","00000000","","CHICKENS","CHICKENS, PULLETS, REPLACEMENT - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","1","68.2"
"CENSUS","2017","END OF DEC","","COUNTY","OREGON","41","NORTHWEST","10","WASHINGTON","067","","","00000000","","CHICKENS","CHICKENS, BROILERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","30","99.0"
"CENSUS","2017","END OF DEC","","COUNTY","OREGON","41","NORTHWEST","10","WASHINGTON","067","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (1 TO 49 HEAD)","334","41.0"
"CENSUS","2017","END OF DEC","","COUNTY","OREGON","41","NORTHWEST","10","WASHINGTON","067","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (100 TO 399 HEAD)","9","86.5"
"CENSUS","2017","END OF DEC","","COUNTY","OREGON","41","NORTHWEST","10","WASHINGTON","067","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (400 TO 3,199 HEAD)","4","(H)"
"CENSUS","2017","END OF DEC","","COUNTY","OREGON","41","NORTHWEST","10","WASHINGTON","067","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (50 TO 99 HEAD)","39","76.9"
"CENSUS","2017","END OF DEC","","COUNTY","OREGON","41","NORTHWEST","10","WASHINGTON","067","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","386","40.4"
"CENSUS","2017","END OF DEC","","COUNTY","OREGON","41","NORTHWEST","10","WASHINGTON","067","","","00000000","","CHICKENS","CHICKENS, PULLETS, REPLACEMENT - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","71","68.2"
"CENSUS","2017","END OF DEC","","COUNTY","OREGON","41","NORTHWEST","10","YAMHILL","071","","","00000000","","CHICKENS","CHICKENS, BROILERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","57","99.0"
"CENSUS","2017","END OF DEC","","COUNTY","OREGON","41","NORTHWEST","10","YAMHILL","071","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (1 TO 49 HEAD)","382","41.0"
"CENSUS","2017","END OF DEC","","COUNTY","OREGON","41","NORTHWEST","10","YAMHILL","071","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (100 TO 399 HEAD)","13","86.5"
"CENSUS","2017","END OF DEC","","COUNTY","OREGON","41","NORTHWEST","10","YAMHILL","071","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (400 TO 3,199 HEAD)","2","(H)"
"CENSUS","2017","END OF DEC","","COUNTY","OREGON","41","NORTHWEST","10","YAMHILL","071","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (50 TO 99 HEAD)","25","76.9"
"CENSUS","2017","END OF DEC","","COUNTY","OREGON","41","NORTHWEST","10","YAMHILL","071","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","422","40.4"
"CENSUS","2017","END OF DEC","","COUNTY","OREGON","41","NORTHWEST","10","YAMHILL","071","","","00000000","","CHICKENS","CHICKENS, PULLETS, REPLACEMENT - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","78","68.2"
"CENSUS","2017","END OF DEC","","COUNTY","OREGON","41","SOUTHEAST","80","CROOK","013","","","00000000","","CHICKENS","CHICKENS, BROILERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","3","99.0"
"CENSUS","2017","END OF DEC","","COUNTY","OREGON","41","SOUTHEAST","80","CROOK","013","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (1 TO 49 HEAD)","117","41.0"
"CENSUS","2017","END OF DEC","","COUNTY","OREGON","41","SOUTHEAST","80","CROOK","013","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (50 TO 99 HEAD)","2","76.9"
"CENSUS","2017","END OF DEC","","COUNTY","OREGON","41","SOUTHEAST","80","CROOK","013","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","119","40.4"
"CENSUS","2017","END OF DEC","","COUNTY","OREGON","41","SOUTHEAST","80","CROOK","013","","","00000000","","CHICKENS","CHICKENS, PULLETS, REPLACEMENT - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","13","68.2"
"CENSUS","2017","END OF DEC","","COUNTY","OREGON","41","SOUTHEAST","80","DESCHUTES","017","","","00000000","","CHICKENS","CHICKENS, BROILERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","21","99.0"
"CENSUS","2017","END OF DEC","","COUNTY","OREGON","41","SOUTHEAST","80","DESCHUTES","017","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (1 TO 49 HEAD)","323","41.0"
"CENSUS","2017","END OF DEC","","COUNTY","OREGON","41","SOUTHEAST","80","DESCHUTES","017","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (100 TO 399 HEAD)","8","86.5"
"CENSUS","2017","END OF DEC","","COUNTY","OREGON","41","SOUTHEAST","80","DESCHUTES","017","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (50 TO 99 HEAD)","27","76.9"
"CENSUS","2017","END OF DEC","","COUNTY","OREGON","41","SOUTHEAST","80","DESCHUTES","017","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","358","40.4"
"CENSUS","2017","END OF DEC","","COUNTY","OREGON","41","SOUTHEAST","80","DESCHUTES","017","","","00000000","","CHICKENS","CHICKENS, PULLETS, REPLACEMENT - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","33","68.2"
"CENSUS","2017","END OF DEC","","COUNTY","OREGON","41","SOUTHEAST","80","GRANT","023","","","00000000","","CHICKENS","CHICKENS, BROILERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","7","99.0"
"CENSUS","2017","END OF DEC","","COUNTY","OREGON","41","SOUTHEAST","80","GRANT","023","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (1 TO 49 HEAD)","55","41.0"
"CENSUS","2017","END OF DEC","","COUNTY","OREGON","41","SOUTHEAST","80","GRANT","023","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (100 TO 399 HEAD)","1","86.5"
"CENSUS","2017","END OF DEC","","COUNTY","OREGON","41","SOUTHEAST","80","GRANT","023","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","56","40.4"
"CENSUS","2017","END OF DEC","","COUNTY","OREGON","41","SOUTHEAST","80","GRANT","023","","","00000000","","CHICKENS","CHICKENS, PULLETS, REPLACEMENT - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","7","68.2"
"CENSUS","2017","END OF DEC","","COUNTY","OREGON","41","SOUTHEAST","80","HARNEY","025","","","00000000","","CHICKENS","CHICKENS, BROILERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","2","99.0"
"CENSUS","2017","END OF DEC","","COUNTY","OREGON","41","SOUTHEAST","80","HARNEY","025","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (1 TO 49 HEAD)","42","41.0"
"CENSUS","2017","END OF DEC","","COUNTY","OREGON","41","SOUTHEAST","80","HARNEY","025","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (50 TO 99 HEAD)","2","76.9"
"CENSUS","2017","END OF DEC","","COUNTY","OREGON","41","SOUTHEAST","80","HARNEY","025","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","44","40.4"
"CENSUS","2017","END OF DEC","","COUNTY","OREGON","41","SOUTHEAST","80","HARNEY","025","","","00000000","","CHICKENS","CHICKENS, PULLETS, REPLACEMENT - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","2","68.2"
"CENSUS","2017","END OF DEC","","COUNTY","OREGON","41","SOUTHEAST","80","JEFFERSON","031","","","00000000","","CHICKENS","CHICKENS, BROILERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","8","99.0"
"CENSUS","2017","END OF DEC","","COUNTY","OREGON","41","SOUTHEAST","80","JEFFERSON","031","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (1 TO 49 HEAD)","48","41.0"
"CENSUS","2017","END OF DEC","","COUNTY","OREGON","41","SOUTHEAST","80","JEFFERSON","031","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (50 TO 99 HEAD)","5","76.9"
"CENSUS","2017","END OF DEC","","COUNTY","OREGON","41","SOUTHEAST","80","JEFFERSON","031","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","53","40.4"
"CENSUS","2017","END OF DEC","","COUNTY","OREGON","41","SOUTHEAST","80","JEFFERSON","031","","","00000000","","CHICKENS","CHICKENS, PULLETS, REPLACEMENT - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","5","68.2"
"CENSUS","2017","END OF DEC","","COUNTY","OREGON","41","SOUTHEAST","80","KLAMATH","035","","","00000000","","CHICKENS","CHICKENS, BROILERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","5","99.0"
"CENSUS","2017","END OF DEC","","COUNTY","OREGON","41","SOUTHEAST","80","KLAMATH","035","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (1 TO 49 HEAD)","95","41.0"
"CENSUS","2017","END OF DEC","","COUNTY","OREGON","41","SOUTHEAST","80","KLAMATH","035","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (50 TO 99 HEAD)","6","76.9"
"CENSUS","2017","END OF DEC","","COUNTY","OREGON","41","SOUTHEAST","80","KLAMATH","035","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","101","40.4"
"CENSUS","2017","END OF DEC","","COUNTY","OREGON","41","SOUTHEAST","80","KLAMATH","035","","","00000000","","CHICKENS","CHICKENS, PULLETS, REPLACEMENT - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","22","68.2"
"CENSUS","2017","END OF DEC","","COUNTY","OREGON","41","SOUTHEAST","80","LAKE","037","","","00000000","","CHICKENS","CHICKENS, BROILERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","7","99.0"
"CENSUS","2017","END OF DEC","","COUNTY","OREGON","41","SOUTHEAST","80","LAKE","037","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (1 TO 49 HEAD)","40","41.0"
"CENSUS","2017","END OF DEC","","COUNTY","OREGON","41","SOUTHEAST","80","LAKE","037","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (100 TO 399 HEAD)","2","86.5"
"CENSUS","2017","END OF DEC","","COUNTY","OREGON","41","SOUTHEAST","80","LAKE","037","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","42","40.4"
"CENSUS","2017","END OF DEC","","COUNTY","OREGON","41","SOUTHEAST","80","LAKE","037","","","00000000","","CHICKENS","CHICKENS, PULLETS, REPLACEMENT - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","5","68.2"
"CENSUS","2017","END OF DEC","","COUNTY","OREGON","41","SOUTHEAST","80","MALHEUR","045","","","00000000","","CHICKENS","CHICKENS, BROILERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","6","99.0"
"CENSUS","2017","END OF DEC","","COUNTY","OREGON","41","SOUTHEAST","80","MALHEUR","045","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (1 TO 49 HEAD)","84","41.0"
"CENSUS","2017","END OF DEC","","COUNTY","OREGON","41","SOUTHEAST","80","MALHEUR","045","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (100 TO 399 HEAD)","4","86.5"
"CENSUS","2017","END OF DEC","","COUNTY","OREGON","41","SOUTHEAST","80","MALHEUR","045","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (400 TO 3,199 HEAD)","1","(H)"
"CENSUS","2017","END OF DEC","","COUNTY","OREGON","41","SOUTHEAST","80","MALHEUR","045","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (50 TO 99 HEAD)","5","76.9"
"CENSUS","2017","END OF DEC","","COUNTY","OREGON","41","SOUTHEAST","80","MALHEUR","045","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","94","40.4"
"CENSUS","2017","END OF DEC","","COUNTY","OREGON","41","SOUTHEAST","80","MALHEUR","045","","","00000000","","CHICKENS","CHICKENS, PULLETS, REPLACEMENT - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","14","68.2"
"CENSUS","2017","END OF DEC","","COUNTY","OREGON","41","SOUTHEAST","80","WHEELER","069","","","00000000","","CHICKENS","CHICKENS, BROILERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","2","99.0"
"CENSUS","2017","END OF DEC","","COUNTY","OREGON","41","SOUTHEAST","80","WHEELER","069","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (1 TO 49 HEAD)","15","41.0"
"CENSUS","2017","END OF DEC","","COUNTY","OREGON","41","SOUTHEAST","80","WHEELER","069","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (50 TO 99 HEAD)","1","76.9"
"CENSUS","2017","END OF DEC","","COUNTY","OREGON","41","SOUTHEAST","80","WHEELER","069","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","16","40.4"
"CENSUS","2017","END OF DEC","","COUNTY","OREGON","41","SOUTHEAST","80","WHEELER","069","","","00000000","","CHICKENS","CHICKENS, PULLETS, REPLACEMENT - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","3","68.2"
"CENSUS","2017","END OF DEC","","COUNTY","OREGON","41","SOUTHWEST","70","COOS","011","","","00000000","","CHICKENS","CHICKENS, BROILERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","7","99.0"
"CENSUS","2017","END OF DEC","","COUNTY","OREGON","41","SOUTHWEST","70","COOS","011","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (1 TO 49 HEAD)","74","41.0"
"CENSUS","2017","END OF DEC","","COUNTY","OREGON","41","SOUTHWEST","70","COOS","011","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (100 TO 399 HEAD)","5","86.5"
"CENSUS","2017","END OF DEC","","COUNTY","OREGON","41","SOUTHWEST","70","COOS","011","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (50 TO 99 HEAD)","5","76.9"
"CENSUS","2017","END OF DEC","","COUNTY","OREGON","41","SOUTHWEST","70","COOS","011","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","84","40.4"
"CENSUS","2017","END OF DEC","","COUNTY","OREGON","41","SOUTHWEST","70","COOS","011","","","00000000","","CHICKENS","CHICKENS, PULLETS, REPLACEMENT - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","1","68.2"
"CENSUS","2017","END OF DEC","","COUNTY","OREGON","41","SOUTHWEST","70","CURRY","015","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (1 TO 49 HEAD)","29","41.0"
"CENSUS","2017","END OF DEC","","COUNTY","OREGON","41","SOUTHWEST","70","CURRY","015","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (100 TO 399 HEAD)","2","86.5"
"CENSUS","2017","END OF DEC","","COUNTY","OREGON","41","SOUTHWEST","70","CURRY","015","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (50 TO 99 HEAD)","2","76.9"
"CENSUS","2017","END OF DEC","","COUNTY","OREGON","41","SOUTHWEST","70","CURRY","015","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","33","40.4"
"CENSUS","2017","END OF DEC","","COUNTY","OREGON","41","SOUTHWEST","70","CURRY","015","","","00000000","","CHICKENS","CHICKENS, PULLETS, REPLACEMENT - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","4","68.2"
"CENSUS","2017","END OF DEC","","COUNTY","OREGON","41","SOUTHWEST","70","DOUGLAS","019","","","00000000","","CHICKENS","CHICKENS, BROILERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","24","99.0"
"CENSUS","2017","END OF DEC","","COUNTY","OREGON","41","SOUTHWEST","70","DOUGLAS","019","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (1 TO 49 HEAD)","372","41.0"
"CENSUS","2017","END OF DEC","","COUNTY","OREGON","41","SOUTHWEST","70","DOUGLAS","019","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (50 TO 99 HEAD)","12","76.9"
"CENSUS","2017","END OF DEC","","COUNTY","OREGON","41","SOUTHWEST","70","DOUGLAS","019","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","384","40.4"
"CENSUS","2017","END OF DEC","","COUNTY","OREGON","41","SOUTHWEST","70","DOUGLAS","019","","","00000000","","CHICKENS","CHICKENS, PULLETS, REPLACEMENT - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","43","68.2"
"CENSUS","2017","END OF DEC","","COUNTY","OREGON","41","SOUTHWEST","70","JACKSON","029","","","00000000","","CHICKENS","CHICKENS, BROILERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","36","99.0"
"CENSUS","2017","END OF DEC","","COUNTY","OREGON","41","SOUTHWEST","70","JACKSON","029","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (1 TO 49 HEAD)","470","41.0"
"CENSUS","2017","END OF DEC","","COUNTY","OREGON","41","SOUTHWEST","70","JACKSON","029","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (100 TO 399 HEAD)","8","86.5"
"CENSUS","2017","END OF DEC","","COUNTY","OREGON","41","SOUTHWEST","70","JACKSON","029","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (100,000 OR MORE HEAD)","1","5.5"
"CENSUS","2017","END OF DEC","","COUNTY","OREGON","41","SOUTHWEST","70","JACKSON","029","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (50 TO 99 HEAD)","30","76.9"
"CENSUS","2017","END OF DEC","","COUNTY","OREGON","41","SOUTHWEST","70","JACKSON","029","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","509","40.4"
"CENSUS","2017","END OF DEC","","COUNTY","OREGON","41","SOUTHWEST","70","JACKSON","029","","","00000000","","CHICKENS","CHICKENS, PULLETS, REPLACEMENT - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","81","68.2"
"CENSUS","2017","END OF DEC","","COUNTY","OREGON","41","SOUTHWEST","70","JOSEPHINE","033","","","00000000","","CHICKENS","CHICKENS, BROILERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","7","99.0"
"CENSUS","2017","END OF DEC","","COUNTY","OREGON","41","SOUTHWEST","70","JOSEPHINE","033","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (1 TO 49 HEAD)","183","41.0"
